probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
330,Shimon Peres,81,81,Shimon Peres,0.6520028,0.6520028,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,338,0.043804824352264404
331,Shimon Peres,81,81,Shimon Peres,0.3764317,0.3764317,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,339,-0.0022036731243133545
332,Shimon Peres,81,81,Shimon Peres,0.5787822,0.5787822,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,340,-0.0002605319023132324
333,Michael Jackson,58,58,Michael Jackson,0.51432836,0.51432836,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,341,0.06260550022125244
334,Michael Jackson,58,58,Michael Jackson,0.68517727,0.68517727,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,342,0.10285145044326782
335,Michael Jackson,58,58,Michael Jackson,0.49568227,0.49568227,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,343,-0.011169284582138062
336,Michael Jackson,58,58,Michael Jackson,0.40764096,0.40764096,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,344,0.03383982181549072
337,Michael Jackson,58,58,Michael Jackson,0.5993823,0.5993823,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,345,0.14536648988723755
338,Michael Jackson,58,58,Michael Jackson,0.3668983,0.3668983,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,346,-0.10970458388328552
339,Michael Jackson,58,58,Michael Jackson,0.35978627,0.35978627,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,347,0.1807154417037964
340,Michael Jackson,58,58,Michael Jackson,0.52357095,0.52357095,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,348,0.020202994346618652
341,Pierce Brosnan,68,68,Pierce Brosnan,0.49402428,0.49402428,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,349,0.022159278392791748
342,Pierce Brosnan,68,68,Pierce Brosnan,0.48143798,0.48143798,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,350,0.06469613313674927
343,Pierce Brosnan,68,68,Pierce Brosnan,0.4623961,0.4623961,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,351,0.027759253978729248
344,Pierce Brosnan,68,68,Pierce Brosnan,0.33053336,0.33053336,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,352,0.09554246068000793
345,Pierce Brosnan,68,68,Pierce Brosnan,0.32468855,0.32468855,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,353,0.08656924962997437
346,Pierce Brosnan,68,68,Pierce Brosnan,0.47537863,0.47537863,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,354,0.0263136625289917
347,Pierce Brosnan,68,68,Pierce Brosnan,0.508571,0.508571,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,355,0.015736818313598633
348,Pierce Brosnan,68,68,Pierce Brosnan,0.4643631,0.4643631,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,356,0.042478859424591064
349,Joe Lieberman,37,37,Joe Lieberman,0.35518146,0.35518146,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,357,-0.022791564464569092
350,Joe Lieberman,37,37,Joe Lieberman,0.34411383,0.34411383,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,358,0.027501702308654785
351,Joe Lieberman,37,37,Joe Lieberman,0.43499187,0.43499187,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,359,-0.018708020448684692
352,Joe Lieberman,37,37,Joe Lieberman,0.40007228,0.40007228,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,360,0.001086592674255371
353,Joe Lieberman,37,37,Joe Lieberman,0.34866145,0.34866145,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,361,-0.009844094514846802
354,Joe Lieberman,37,37,Joe Lieberman,0.43632698,0.43632698,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,362,-0.0330488383769989
355,Joe Lieberman,37,37,Joe Lieberman,0.36114287,0.36114287,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,363,-0.004247099161148071
356,Joe Lieberman,37,37,Joe Lieberman,0.4992023,0.4992023,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,364,0.012099385261535645
357,Wen Jiabao,94,94,Wen Jiabao,0.7438554,0.7438554,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,365,0.02279764413833618
358,Wen Jiabao,94,94,Wen Jiabao,0.55377305,0.55377305,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,366,0.014884591102600098
359,Wen Jiabao,94,94,Wen Jiabao,0.62312794,0.62312794,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,367,-0.007660984992980957
360,Wen Jiabao,94,94,Wen Jiabao,0.4731388,0.4731388,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,368,0.06678330898284912
361,Wen Jiabao,94,94,Wen Jiabao,0.64666724,0.64666724,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,369,0.04548990726470947
362,Wen Jiabao,94,94,Wen Jiabao,0.6275008,0.6275008,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,370,0.009190797805786133
363,Wen Jiabao,94,94,Wen Jiabao,0.39545047,0.39545047,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,371,0.09923669695854187
364,Wen Jiabao,94,94,Wen Jiabao,0.4301195,0.4301195,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,372,0.14057791233062744
365,Colin Farrell,16,16,Colin Farrell,0.55155486,0.55155486,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,373,0.05420243740081787
366,Colin Farrell,16,16,Colin Farrell,0.5084533,0.5084533,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,374,0.019708335399627686
367,Colin Farrell,16,16,Colin Farrell,0.4565132,0.4565132,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,375,0.061494678258895874
368,Colin Farrell,16,16,Colin Farrell,0.48044187,0.48044187,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,376,0.06165438890457153
369,Colin Farrell,16,16,Colin Farrell,0.46371037,0.46371037,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,377,0.06474226713180542
370,Colin Farrell,16,16,Colin Farrell,0.5785638,0.5785638,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,378,0.05787605047225952
371,Colin Farrell,16,16,Colin Farrell,0.4683373,0.4683373,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,379,0.10435950756072998
372,Colin Farrell,16,16,Colin Farrell,0.5347154,0.5347154,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,380,0.09300798177719116
373,Holly Hunter,28,28,Holly Hunter,0.5559608,0.5559608,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,381,-0.024448037147521973
374,Holly Hunter,28,28,Holly Hunter,0.40942883,0.40942883,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,382,0.05569925904273987
375,Holly Hunter,28,28,Holly Hunter,0.5292826,0.5292826,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,383,-0.004827380180358887
376,Holly Hunter,28,28,Holly Hunter,0.48996365,0.48996365,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,384,-0.019856512546539307
377,Holly Hunter,28,28,Holly Hunter,0.41399622,0.41399622,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,385,-0.029038429260253906
378,Holly Hunter,28,28,Holly Hunter,0.45258978,0.45258978,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,386,0.0001024007797241211
379,William Macy,95,95,William Macy,0.37239507,0.37239507,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,387,-0.009715557098388672
380,William Macy,95,95,William Macy,0.616375,0.616375,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,388,0.0870165228843689
381,William Macy,95,95,William Macy,0.61947,0.61947,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,389,0.11336040496826172
382,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.42596853,0.42596853,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,391,0.016783416271209717
383,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.39401263,0.39401263,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,392,0.03395193815231323
384,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.5587712,0.5587712,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,393,0.02266591787338257
385,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.5129286,0.5129286,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,394,0.050057411193847656
386,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.41866064,0.41866064,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,395,0.03547424077987671
387,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.62671185,0.62671185,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,396,0.00795447826385498
388,Hu Jintao,29,29,Hu Jintao,0.61746436,0.61746436,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,397,-0.006882786750793457
389,Hu Jintao,29,29,Hu Jintao,0.40328407,0.40328407,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,398,-0.014535069465637207
390,Hu Jintao,29,29,Hu Jintao,0.5234816,0.5234816,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,399,-0.02606073021888733
391,Hu Jintao,29,29,Hu Jintao,0.31509086,0.31509086,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,400,0.006134092807769775
392,Hu Jintao,29,29,Hu Jintao,0.53965735,0.53965735,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,401,0.04028064012527466
393,Hu Jintao,29,29,Hu Jintao,0.5243291,0.5243291,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,402,-0.014692127704620361
394,Hu Jintao,29,29,Hu Jintao,0.50251603,0.50251603,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,403,0.06169015169143677
395,Hu Jintao,29,29,Hu Jintao,0.4027505,0.4027505,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,404,0.05108639597892761
396,Norah Jones,62,62,Norah Jones,0.31096083,0.31096083,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,405,0.02344691753387451
397,Norah Jones,62,62,Norah Jones,0.21917185,0.21917185,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,406,0.004869639873504639
398,Norah Jones,62,62,Norah Jones,0.3975845,0.3975845,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,407,0.08708256483078003
399,Norah Jones,62,62,Norah Jones,0.42833492,0.42833492,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,408,0.059969156980514526
400,Norah Jones,62,62,Norah Jones,0.513418,0.513418,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,409,0.04791992902755737
401,Norah Jones,62,62,Norah Jones,0.48226312,0.48226312,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,410,0.04438623785972595
402,Norah Jones,62,62,Norah Jones,0.41660112,0.41660112,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,411,0.0725831389427185
403,Norah Jones,62,62,Norah Jones,0.3390198,0.3390198,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,412,0.08782270550727844
404,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.36900064,0.36900064,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,413,0.028629392385482788
405,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.41574723,0.41574723,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,414,0.024873852729797363
406,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.28287172,0.28287172,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,415,0.009811997413635254
407,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.36613113,0.36613113,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,416,-0.005965143442153931
408,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.35728443,0.35728443,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,417,-0.007233381271362305
409,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.41964757,0.41964757,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,418,-0.0015263557434082031
410,Salma Hayek,79,79,Salma Hayek,0.4904568,0.4904568,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,419,0.05461648106575012
411,Salma Hayek,79,79,Salma Hayek,0.29853433,0.29853433,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,420,0.012432456016540527
412,Salma Hayek,79,79,Salma Hayek,0.48496455,0.48496455,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,421,0.05314821004867554
413,Salma Hayek,79,79,Salma Hayek,0.5254448,0.5254448,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,422,0.0777774453163147
414,Salma Hayek,79,79,Salma Hayek,0.534026,0.534026,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,423,0.04218244552612305
415,Salma Hayek,79,79,Salma Hayek,0.59396756,0.59396756,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,424,0.024062752723693848
416,Salma Hayek,79,79,Salma Hayek,0.4060005,0.4060005,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,425,0.013697534799575806
417,Salma Hayek,79,79,Salma Hayek,0.53931946,0.53931946,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,426,-0.031352460384368896
418,Lance Bass,47,47,Lance Bass,0.5254215,0.5254215,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,427,0.05402648448944092
419,Lance Bass,47,28,Holly Hunter,0.2661095,0.25074983,False,True,False,False,True,True,adaface_ir101_wf12m,normal_mascot_sticker,428,0.07300391793251038
420,Lance Bass,47,47,Lance Bass,0.36423582,0.36423582,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,429,-0.0150412917137146
421,Lance Bass,47,47,Lance Bass,0.54285324,0.54285324,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,430,0.06302762031555176
422,Thomas OBrien,86,86,Thomas OBrien,0.6147299,0.6147299,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,431,0.019127070903778076
423,Thomas OBrien,86,86,Thomas OBrien,0.5046409,0.5046409,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,432,0.03428769111633301
424,Thomas OBrien,86,86,Thomas OBrien,0.67475873,0.67475873,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,433,0.03204524517059326
425,Thomas OBrien,86,86,Thomas OBrien,0.6949869,0.6949869,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,434,0.05220514535903931
426,Thomas OBrien,86,86,Thomas OBrien,0.52211434,0.52211434,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,435,0.0402645468711853
427,Thomas OBrien,86,86,Thomas OBrien,0.6425326,0.6425326,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,436,0.02678549289703369
428,Thomas OBrien,86,86,Thomas OBrien,0.5973744,0.5973744,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,437,0.029224038124084473
429,Thomas OBrien,86,86,Thomas OBrien,0.7119093,0.7119093,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,438,0.05881685018539429
430,Yasser Arafat,98,98,Yasser Arafat,0.54669464,0.54669464,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,439,0.09157669544219971
431,Yasser Arafat,98,98,Yasser Arafat,0.5778882,0.5778882,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,440,0.06500029563903809
432,Yasser Arafat,98,98,Yasser Arafat,0.4408155,0.4408155,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,441,0.11529546976089478
433,Yasser Arafat,98,98,Yasser Arafat,0.39492655,0.39492655,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,442,-0.0003451704978942871
434,Yasser Arafat,98,98,Yasser Arafat,0.41696644,0.41696644,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,443,-0.0038301050662994385
435,Yasser Arafat,98,98,Yasser Arafat,0.5723461,0.5723461,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,444,0.06090766191482544
436,Yasser Arafat,98,98,Yasser Arafat,0.5878236,0.5878236,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,445,0.021700739860534668
437,Li Peng,48,48,Li Peng,0.5859473,0.5859473,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,446,-0.0027875900268554688
438,Li Peng,48,48,Li Peng,0.48859012,0.48859012,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,447,0.030199289321899414
439,Li Peng,48,48,Li Peng,0.457489,0.457489,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,448,0.0375177264213562
440,Li Peng,48,48,Li Peng,0.49283922,0.49283922,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,449,0.02031111717224121
441,Li Peng,48,48,Li Peng,0.40791625,0.40791625,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,450,-0.01442641019821167
442,Li Peng,48,48,Li Peng,0.65169895,0.65169895,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,451,0.030171632766723633
443,Li Peng,48,48,Li Peng,0.50207937,0.50207937,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,452,0.018984079360961914
444,Li Peng,48,48,Li Peng,0.567307,0.567307,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,453,0.05303764343261719
445,Meryl Streep,56,56,Meryl Streep,0.5753006,0.5753006,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,454,0.04094874858856201
446,Meryl Streep,56,56,Meryl Streep,0.5411513,0.5411513,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,455,0.10056197643280029
447,Meryl Streep,56,56,Meryl Streep,0.30985433,0.30985433,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,456,0.06989985704421997
448,Meryl Streep,56,56,Meryl Streep,0.5061011,0.5061011,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,457,0.15164726972579956
449,Meryl Streep,56,56,Meryl Streep,0.5842083,0.5842083,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,458,-0.01160365343093872
450,Meryl Streep,56,56,Meryl Streep,0.6007578,0.6007578,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,459,0.04856842756271362
451,Meryl Streep,56,56,Meryl Streep,0.3910191,0.3910191,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,460,0.0355796217918396
452,Meryl Streep,56,56,Meryl Streep,0.21467714,0.21467714,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,461,0.06016381084918976
453,Condoleezza Rice,18,18,Condoleezza Rice,0.44442245,0.44442245,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,462,0.08652433753013611
454,Condoleezza Rice,18,18,Condoleezza Rice,0.508618,0.508618,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,463,0.03936976194381714
455,Condoleezza Rice,18,18,Condoleezza Rice,0.48817557,0.48817557,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,464,0.009263157844543457
456,Condoleezza Rice,18,18,Condoleezza Rice,0.61101943,0.61101943,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,465,0.03448909521102905
457,Condoleezza Rice,18,18,Condoleezza Rice,0.48815757,0.48815757,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,466,0.10756939649581909
458,Condoleezza Rice,18,18,Condoleezza Rice,0.6126733,0.6126733,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,467,0.04016000032424927
459,Condoleezza Rice,18,18,Condoleezza Rice,0.4027127,0.4027127,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,468,-0.022940218448638916
460,Condoleezza Rice,18,18,Condoleezza Rice,0.32711744,0.32711744,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,469,-0.0412655770778656
461,Colin Powell,17,17,Colin Powell,0.5783545,0.5783545,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,470,0.03053748607635498
462,Colin Powell,17,17,Colin Powell,0.62363136,0.62363136,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,471,0.10618650913238525
463,Colin Powell,17,17,Colin Powell,0.5177388,0.5177388,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,472,0.016339659690856934
464,Colin Powell,17,17,Colin Powell,0.5049704,0.5049704,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,473,-0.012127727270126343
465,Colin Powell,17,17,Colin Powell,0.47710267,0.47710267,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,474,0.018833011388778687
466,Colin Powell,17,17,Colin Powell,0.544021,0.544021,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,475,0.024952173233032227
467,Colin Powell,17,17,Colin Powell,0.54487133,0.54487133,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,476,0.039629220962524414
468,Colin Powell,17,17,Colin Powell,0.34061956,0.34061956,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,477,0.0631762146949768
469,Jon Gruden,41,41,Jon Gruden,0.55644506,0.55644506,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,478,0.08312016725540161
470,Jon Gruden,41,41,Jon Gruden,0.5544347,0.5544347,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,479,0.04422539472579956
471,Jon Gruden,41,41,Jon Gruden,0.5694036,0.5694036,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,480,0.02029484510421753
472,Jon Gruden,41,41,Jon Gruden,0.44438004,0.44438004,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,481,0.05738955736160278
473,Jon Gruden,41,41,Jon Gruden,0.54305583,0.54305583,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,482,0.09640777111053467
474,Jon Gruden,41,41,Jon Gruden,0.5587902,0.5587902,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,483,0.09716176986694336
475,Carla Del Ponte,11,11,Carla Del Ponte,0.39500076,0.39500076,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,484,0.0417671799659729
476,Carla Del Ponte,11,11,Carla Del Ponte,0.23751453,0.23751453,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,485,0.030612021684646606
477,Carla Del Ponte,11,11,Carla Del Ponte,0.27608144,0.27608144,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,486,0.026604264974594116
478,Carla Del Ponte,11,11,Carla Del Ponte,0.3737885,0.3737885,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,487,-0.028164207935333252
479,Rubens Barrichello,78,78,Rubens Barrichello,0.5547198,0.5547198,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,489,-0.03199416399002075
480,Rubens Barrichello,78,78,Rubens Barrichello,0.4661818,0.4661818,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,490,-0.005194932222366333
481,Rubens Barrichello,78,78,Rubens Barrichello,0.31914306,0.31914306,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,491,0.058202654123306274
482,Rubens Barrichello,78,78,Rubens Barrichello,0.36535323,0.36535323,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,492,0.04287225008010864
483,Rubens Barrichello,78,78,Rubens Barrichello,0.2239641,0.2239641,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,493,-0.010710477828979492
484,Rubens Barrichello,78,78,Rubens Barrichello,0.19158542,0.19158542,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,494,0.06784313917160034
485,Rubens Barrichello,78,78,Rubens Barrichello,0.3277905,0.3277905,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,495,0.03445807099342346
486,Pedro Almodovar,66,66,Pedro Almodovar,0.5762478,0.5762478,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,496,-0.02493751049041748
487,Pedro Almodovar,66,66,Pedro Almodovar,0.27523983,0.27523983,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,497,0.018529295921325684
488,Pedro Almodovar,66,66,Pedro Almodovar,0.4683071,0.4683071,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,498,0.0016092956066131592
489,Pedro Almodovar,66,66,Pedro Almodovar,0.34673133,0.34673133,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,500,0.07592931389808655
490,Pedro Almodovar,66,66,Pedro Almodovar,0.53341514,0.53341514,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,501,0.00995337963104248
491,Xavier Malisse,97,97,Xavier Malisse,0.6838232,0.6838232,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,502,0.06304192543029785
492,Xavier Malisse,97,97,Xavier Malisse,0.7100719,0.7100719,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,503,0.052345097064971924
493,Xavier Malisse,97,97,Xavier Malisse,0.7226138,0.7226138,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,504,0.01951199769973755
494,Xavier Malisse,97,97,Xavier Malisse,0.5679451,0.5679451,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,505,-0.012036919593811035
495,Albert Costa,2,2,Albert Costa,0.44391426,0.44391426,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,506,0.09953370690345764
496,Albert Costa,2,2,Albert Costa,0.6412417,0.6412417,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,507,0.038224637508392334
497,Albert Costa,2,2,Albert Costa,0.5807562,0.5807562,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,508,0.0944901704788208
