probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_name,model_short_name
331,Peter Struck,67,67,Peter Struck,0.3439387,0.3439387,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
332,Peter Struck,67,67,Peter Struck,0.28427994,0.28427994,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
333,Peter Struck,67,76,Roger Moore,0.22342314,0.19409052,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
334,Shimon Peres,81,81,Shimon Peres,0.44679916,0.44679916,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
335,Shimon Peres,81,81,Shimon Peres,0.591349,0.591349,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
336,Shimon Peres,81,81,Shimon Peres,0.59082675,0.59082675,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
337,Shimon Peres,81,81,Shimon Peres,0.5270653,0.5270653,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
338,Shimon Peres,81,81,Shimon Peres,0.56278694,0.56278694,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
339,Shimon Peres,81,81,Shimon Peres,0.30917007,0.30917007,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
340,Shimon Peres,81,81,Shimon Peres,0.54266524,0.54266524,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
341,Michael Jackson,58,58,Michael Jackson,0.46609107,0.46609107,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
342,Michael Jackson,58,58,Michael Jackson,0.68810356,0.68810356,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
343,Michael Jackson,58,58,Michael Jackson,0.47520843,0.47520843,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
344,Michael Jackson,58,58,Michael Jackson,0.3088796,0.3088796,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
345,Michael Jackson,58,58,Michael Jackson,0.5950397,0.5950397,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
346,Michael Jackson,58,58,Michael Jackson,0.21216348,0.21216348,True,False,False,True,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
347,Michael Jackson,58,58,Michael Jackson,0.44247502,0.44247502,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
348,Michael Jackson,58,58,Michael Jackson,0.4696446,0.4696446,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
349,Pierce Brosnan,68,68,Pierce Brosnan,0.53495336,0.53495336,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
350,Pierce Brosnan,68,68,Pierce Brosnan,0.48480296,0.48480296,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
351,Pierce Brosnan,68,68,Pierce Brosnan,0.5495161,0.5495161,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
352,Pierce Brosnan,68,68,Pierce Brosnan,0.3889885,0.3889885,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
353,Pierce Brosnan,68,68,Pierce Brosnan,0.36066112,0.36066112,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
354,Pierce Brosnan,68,68,Pierce Brosnan,0.49358445,0.49358445,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
355,Pierce Brosnan,68,68,Pierce Brosnan,0.5487747,0.5487747,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
356,Pierce Brosnan,68,68,Pierce Brosnan,0.48982364,0.48982364,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
357,Joe Lieberman,37,37,Joe Lieberman,0.38809907,0.38809907,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
358,Joe Lieberman,37,37,Joe Lieberman,0.39487213,0.39487213,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
359,Joe Lieberman,37,37,Joe Lieberman,0.2538424,0.2538424,True,False,False,True,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
360,Joe Lieberman,37,37,Joe Lieberman,0.46080938,0.46080938,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
361,Joe Lieberman,37,37,Joe Lieberman,0.49104357,0.49104357,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
362,Joe Lieberman,37,37,Joe Lieberman,0.33107477,0.33107477,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
363,Joe Lieberman,37,37,Joe Lieberman,0.46039787,0.46039787,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
364,Joe Lieberman,37,37,Joe Lieberman,0.61942625,0.61942625,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
365,Wen Jiabao,94,94,Wen Jiabao,0.77078414,0.77078414,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
366,Wen Jiabao,94,94,Wen Jiabao,0.51098454,0.51098454,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
367,Wen Jiabao,94,94,Wen Jiabao,0.6335573,0.6335573,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
368,Wen Jiabao,94,94,Wen Jiabao,0.50145346,0.50145346,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
369,Wen Jiabao,94,94,Wen Jiabao,0.72617805,0.72617805,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
370,Wen Jiabao,94,94,Wen Jiabao,0.5597044,0.5597044,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
371,Wen Jiabao,94,94,Wen Jiabao,0.4185848,0.4185848,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
372,Wen Jiabao,94,94,Wen Jiabao,0.35192373,0.35192373,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
373,Colin Farrell,16,16,Colin Farrell,0.5172976,0.5172976,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
374,Colin Farrell,16,16,Colin Farrell,0.52869207,0.52869207,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
375,Colin Farrell,16,16,Colin Farrell,0.5274472,0.5274472,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
376,Colin Farrell,16,16,Colin Farrell,0.5295851,0.5295851,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
377,Colin Farrell,16,16,Colin Farrell,0.41566157,0.41566157,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
378,Colin Farrell,16,16,Colin Farrell,0.5375521,0.5375521,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
379,Colin Farrell,16,16,Colin Farrell,0.45426834,0.45426834,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
380,Colin Farrell,16,16,Colin Farrell,0.5062346,0.5062346,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
381,Holly Hunter,28,28,Holly Hunter,0.48150712,0.48150712,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
382,Holly Hunter,28,28,Holly Hunter,0.44347757,0.44347757,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
383,Holly Hunter,28,28,Holly Hunter,0.50676256,0.50676256,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
384,Holly Hunter,28,28,Holly Hunter,0.47555995,0.47555995,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
385,Holly Hunter,28,28,Holly Hunter,0.37228978,0.37228978,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
386,Holly Hunter,28,28,Holly Hunter,0.41213107,0.41213107,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
387,William Macy,95,95,William Macy,0.38527155,0.38527155,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
388,William Macy,95,95,William Macy,0.6717911,0.6717911,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
389,William Macy,95,95,William Macy,0.7097024,0.7097024,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
390,William Macy,95,51,Lleyton Hewitt,0.20684525,0.122014165,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
391,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.39356053,0.39356053,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
392,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.4946965,0.4946965,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
393,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.41594923,0.41594923,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
394,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.5071668,0.5071668,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
395,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.42281455,0.42281455,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
396,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.6598352,0.6598352,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
397,Hu Jintao,29,29,Hu Jintao,0.47744194,0.47744194,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
398,Hu Jintao,29,29,Hu Jintao,0.29752055,0.29752055,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
399,Hu Jintao,29,29,Hu Jintao,0.36326802,0.36326802,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
400,Hu Jintao,29,19,David Anderson,0.31570002,0.212541,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
401,Hu Jintao,29,29,Hu Jintao,0.49870548,0.49870548,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
402,Hu Jintao,29,29,Hu Jintao,0.4411579,0.4411579,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
403,Hu Jintao,29,29,Hu Jintao,0.464598,0.464598,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
404,Hu Jintao,29,29,Hu Jintao,0.4072197,0.4072197,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
405,Norah Jones,62,62,Norah Jones,0.3198346,0.3198346,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
406,Norah Jones,62,62,Norah Jones,0.4112501,0.4112501,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
407,Norah Jones,62,62,Norah Jones,0.47754335,0.47754335,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
408,Norah Jones,62,62,Norah Jones,0.54070795,0.54070795,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
409,Norah Jones,62,62,Norah Jones,0.5604563,0.5604563,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
410,Norah Jones,62,62,Norah Jones,0.58732414,0.58732414,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
411,Norah Jones,62,62,Norah Jones,0.51596004,0.51596004,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
412,Norah Jones,62,62,Norah Jones,0.38455534,0.38455534,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
413,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.37948626,0.37948626,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
414,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.26946566,0.26946566,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
415,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.30250943,0.30250943,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
416,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.28870648,0.28870648,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
417,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.37878507,0.37878507,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
418,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.32212043,0.32212043,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
419,Salma Hayek,79,79,Salma Hayek,0.5807381,0.5807381,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
420,Salma Hayek,79,79,Salma Hayek,0.27690968,0.27690968,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
421,Salma Hayek,79,79,Salma Hayek,0.5398241,0.5398241,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
422,Salma Hayek,79,79,Salma Hayek,0.52510494,0.52510494,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
423,Salma Hayek,79,79,Salma Hayek,0.5517964,0.5517964,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
424,Salma Hayek,79,79,Salma Hayek,0.6899067,0.6899067,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
425,Salma Hayek,79,25,Gloria Macapagal Arroyo,0.32636172,0.31866056,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
426,Salma Hayek,79,79,Salma Hayek,0.5297018,0.5297018,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
427,Lance Bass,47,47,Lance Bass,0.5350655,0.5350655,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
428,Lance Bass,47,47,Lance Bass,0.34673762,0.34673762,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
429,Lance Bass,47,47,Lance Bass,0.3615767,0.3615767,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
430,Lance Bass,47,47,Lance Bass,0.41745403,0.41745403,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
431,Thomas OBrien,86,86,Thomas OBrien,0.57557386,0.57557386,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
432,Thomas OBrien,86,86,Thomas OBrien,0.37201765,0.37201765,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
433,Thomas OBrien,86,86,Thomas OBrien,0.5093588,0.5093588,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
434,Thomas OBrien,86,86,Thomas OBrien,0.66429234,0.66429234,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
435,Thomas OBrien,86,86,Thomas OBrien,0.302741,0.302741,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
436,Thomas OBrien,86,86,Thomas OBrien,0.5813312,0.5813312,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
437,Thomas OBrien,86,86,Thomas OBrien,0.55924124,0.55924124,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
438,Thomas OBrien,86,86,Thomas OBrien,0.70042944,0.70042944,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
439,Yasser Arafat,98,98,Yasser Arafat,0.5364275,0.5364275,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
440,Yasser Arafat,98,98,Yasser Arafat,0.57746744,0.57746744,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
441,Yasser Arafat,98,98,Yasser Arafat,0.47937575,0.47937575,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
442,Yasser Arafat,98,98,Yasser Arafat,0.4217631,0.4217631,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
443,Yasser Arafat,98,98,Yasser Arafat,0.34541732,0.34541732,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
444,Yasser Arafat,98,98,Yasser Arafat,0.5127118,0.5127118,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
445,Yasser Arafat,98,98,Yasser Arafat,0.5458183,0.5458183,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
446,Li Peng,48,48,Li Peng,0.5191649,0.5191649,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
447,Li Peng,48,48,Li Peng,0.546072,0.546072,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
448,Li Peng,48,48,Li Peng,0.5619601,0.5619601,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
449,Li Peng,48,48,Li Peng,0.4585399,0.4585399,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
450,Li Peng,48,48,Li Peng,0.38391244,0.38391244,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
451,Li Peng,48,48,Li Peng,0.6435786,0.6435786,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
452,Li Peng,48,48,Li Peng,0.51542044,0.51542044,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
453,Li Peng,48,48,Li Peng,0.5249826,0.5249826,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
454,Meryl Streep,56,56,Meryl Streep,0.55444217,0.55444217,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
455,Meryl Streep,56,56,Meryl Streep,0.6244061,0.6244061,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
456,Meryl Streep,56,56,Meryl Streep,0.48616728,0.48616728,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
457,Meryl Streep,56,56,Meryl Streep,0.60692096,0.60692096,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
458,Meryl Streep,56,56,Meryl Streep,0.5452193,0.5452193,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
459,Meryl Streep,56,56,Meryl Streep,0.6449944,0.6449944,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
460,Meryl Streep,56,56,Meryl Streep,0.4498234,0.4498234,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
461,Meryl Streep,56,56,Meryl Streep,0.34557146,0.34557146,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
462,Condoleezza Rice,18,18,Condoleezza Rice,0.5130309,0.5130309,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
463,Condoleezza Rice,18,18,Condoleezza Rice,0.5228342,0.5228342,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
464,Condoleezza Rice,18,18,Condoleezza Rice,0.38204563,0.38204563,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
465,Condoleezza Rice,18,18,Condoleezza Rice,0.56237316,0.56237316,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
466,Condoleezza Rice,18,18,Condoleezza Rice,0.5057464,0.5057464,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
467,Condoleezza Rice,18,18,Condoleezza Rice,0.65271676,0.65271676,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
468,Condoleezza Rice,18,42,Jose Manuel Durao Barroso,0.23901415,0.18232107,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
469,Condoleezza Rice,18,13,Catherine Zeta-Jones,0.22929123,0.1735034,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
470,Colin Powell,17,17,Colin Powell,0.6307588,0.6307588,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
471,Colin Powell,17,17,Colin Powell,0.6022957,0.6022957,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
472,Colin Powell,17,17,Colin Powell,0.5252894,0.5252894,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
473,Colin Powell,17,17,Colin Powell,0.3732782,0.3732782,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
474,Colin Powell,17,17,Colin Powell,0.435415,0.435415,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
475,Colin Powell,17,17,Colin Powell,0.5261378,0.5261378,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
476,Colin Powell,17,17,Colin Powell,0.50672746,0.50672746,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
477,Colin Powell,17,17,Colin Powell,0.38433307,0.38433307,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
478,Jon Gruden,41,41,Jon Gruden,0.6175108,0.6175108,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
479,Jon Gruden,41,41,Jon Gruden,0.47862393,0.47862393,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
480,Jon Gruden,41,41,Jon Gruden,0.5945886,0.5945886,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
481,Jon Gruden,41,41,Jon Gruden,0.32748348,0.32748348,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
482,Jon Gruden,41,41,Jon Gruden,0.5709023,0.5709023,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
483,Jon Gruden,41,41,Jon Gruden,0.55017394,0.55017394,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
484,Carla Del Ponte,11,11,Carla Del Ponte,0.4321903,0.4321903,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
485,Carla Del Ponte,11,92,Tung Chee-hwa,0.24179025,0.21465231,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
486,Carla Del Ponte,11,11,Carla Del Ponte,0.27714068,0.27714068,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
487,Carla Del Ponte,11,11,Carla Del Ponte,0.44431072,0.44431072,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
488,Rubens Barrichello,78,37,Joe Lieberman,0.35260963,0.22335151,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
489,Rubens Barrichello,78,78,Rubens Barrichello,0.52228,0.52228,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
490,Rubens Barrichello,78,78,Rubens Barrichello,0.5288894,0.5288894,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
491,Rubens Barrichello,78,78,Rubens Barrichello,0.32497925,0.32497925,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
492,Rubens Barrichello,78,78,Rubens Barrichello,0.35497987,0.35497987,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
493,Rubens Barrichello,78,78,Rubens Barrichello,0.33250004,0.33250004,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
494,Rubens Barrichello,78,8,Brad Johnson,0.19846332,0.15644068,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
495,Rubens Barrichello,78,78,Rubens Barrichello,0.2518034,0.2518034,True,False,False,True,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
496,Pedro Almodovar,66,66,Pedro Almodovar,0.5506392,0.5506392,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
497,Pedro Almodovar,66,66,Pedro Almodovar,0.4253248,0.4253248,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
498,Pedro Almodovar,66,66,Pedro Almodovar,0.49599883,0.49599883,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
